Age,Gender,State,Education,EmploymentType,MaritalStatus,FilingStatus,Dependents,AnnualIncome,BusinessIncome,CapitalGains,MortgageInterest,CharitableDonations,RetirementContrib,HealthInsurancePremium,StandardDeduction,DeductionsTotal,TaxableIncome,TaxLiability,EffectiveTaxRate,HasMortgage,AuditFlag
48,Female,AZ,HighSchool,Salaried,Widowed,HeadOfHousehold,3,31129.22,381.22,1593.05,324.28,63.17,2242.88,6715.19,20800.0,20800.0,7803.49,0.0,0.0,1,1
41,Male,GA,HighSchool,Contractor,Married,MarriedJoint,2,54175.47,33250.75,970.32,1772.55,619.27,3553.04,5934.78,27700.0,27700.0,57696.54,6400.74,0.0724,1,0
38,Male,NC,PhD,Contractor,Widowed,HeadOfHousehold,1,49830.08,23102.49,1276.66,268.32,1204.31,3225.88,3654.01,20800.0,20800.0,51909.24,5327.53,0.0718,1,1
33,Male,OH,HighSchool,Salaried,Single,HeadOfHousehold,2,68897.4,4681.16,1632.0,586.37,664.5,5061.39,4350.21,20800.0,20800.0,51410.56,5017.82,0.0667,1,0
42,Female,GA,Masters,SelfEmployed,Married,MarriedJoint,4,85798.18,42987.74,4121.88,444.15,2119.61,6211.23,5874.88,27700.0,27700.0,99207.81,14009.87,0.1054,1,0
51,Female,AZ,Masters,Salaried,Married,MarriedSeparate,3,78925.53,1471.24,3211.1,996.4,269.99,4885.03,4998.09,13850.0,13850.0,65257.87,6664.23,0.0797,1,0
35,Female,IL,Bachelors,SelfEmployed,Single,Single,3,61900.87,33210.45,4252.53,666.61,2.26,3270.51,5854.91,13850.0,13850.0,81013.84,10730.55,0.108,1,1
39,Female,GA,Masters,Salaried,Single,Single,1,38942.97,1555.1,707.68,631.71,324.69,2777.84,5199.82,13850.0,13850.0,25855.74,1482.69,0.036,1,0
52,Female,GA,Masters,Salaried,Single,Single,6,85331.83,1424.88,3145.33,295.6,195.23,5033.49,8055.33,13850.0,13850.0,67052.04,4658.95,0.0518,1,1
40,Male,FL,Masters,Contractor,Married,MarriedJoint,3,28365.84,11209.27,2196.0,514.53,297.55,1694.43,6918.94,27700.0,27700.0,9571.11,0.0,0.0,1,1
40,Male,IL,Bachelors,Salaried,Married,MarriedJoint,2,54145.95,879.24,2846.79,4138.4,477.56,4016.42,6141.69,27700.0,27700.0,27171.99,840.64,0.0145,1,1
25,Male,NY,Bachelors,Contractor,Single,Single,1,97878.13,51866.03,4626.24,846.82,714.47,5666.19,3212.82,13850.0,13850.0,139020.4,25964.9,0.1682,1,1
42,Male,AZ,HighSchool,Salaried,Single,HeadOfHousehold,2,60878.31,5669.51,451.04,863.47,857.57,3174.93,4877.8,20800.0,20800.0,43198.86,3363.86,0.0502,1,1
47,Female,TX,HighSchool,Unemployed,Married,MarriedJoint,4,16200.69,474.48,249.22,194.21,90.15,1142.44,8306.05,27700.0,27700.0,0.0,0.0,0.0,1,0
37,Male,NY,Masters,SelfEmployed,Single,Single,1,119683.18,8328.44,800.94,3319.28,452.83,6841.72,3630.01,13850.0,13850.0,113462.56,19831.01,0.154,1,1
43,Female,MI,PhD,SelfEmployed,Married,MarriedJoint,3,83743.16,7461.3,5331.49,1323.47,462.88,5598.9,5580.29,27700.0,27700.0,64335.95,6461.41,0.0669,1,1
36,Female,FL,HighSchool,Salaried,Single,Single,1,42981.31,6524.16,1092.45,1168.32,223.44,2524.88,6759.07,13850.0,13850.0,35247.91,3209.75,0.0634,1,0
23,Male,NC,Bachelors,SelfEmployed,Single,Single,0,57177.35,10292.12,2749.81,1244.86,34.37,4630.27,5569.1,13850.0,13850.0,56369.28,7108.74,0.1012,1,1
18,Other,NC,PhD,Salaried,Married,MarriedJoint,1,41320.14,1886.84,745.09,576.25,751.23,1533.81,3661.31,27700.0,27700.0,14752.07,150.25,0.0034,1,1
52,Female,OH,Bachelors,SelfEmployed,Married,MarriedJoint,3,38988.26,22665.81,1328.78,1625.88,996.79,2619.84,6094.58,27700.0,27700.0,30782.85,473.94,0.0075,1,0
64,Female,FL,HighSchool,Contractor,Married,MarriedJoint,6,53763.3,20034.16,9973.81,1400.89,580.2,2343.15,8820.89,27700.0,27700.0,47071.27,863.18,0.0103,1,1
57,Female,NC,HighSchool,SelfEmployed,Married,MarriedJoint,4,96066.77,13777.77,4332.42,1194.02,111.62,4653.23,6397.19,27700.0,27700.0,80476.96,9812.43,0.0859,1,0
32,Female,CA,Bachelors,Salaried,Single,Single,2,48908.4,1928.62,2897.39,128.78,277.04,3379.7,4126.99,13850.0,13850.0,36884.4,2006.13,0.0373,1,1
52,Female,NC,Masters,Contractor,Divorced,Single,4,57298.64,10175.03,3380.9,209.71,500.33,4369.88,6853.69,13850.0,13850.0,51004.58,2728.51,0.0385,1,0
34,Female,OH,HighSchool,SelfEmployed,Married,MarriedSeparate,4,52505.44,19824.78,3819.17,640.54,358.46,4103.86,6125.64,13850.0,13850.0,56299.39,4493.36,0.059,1,1
32,Male,WA,Bachelors,SelfEmployed,Widowed,HeadOfHousehold,2,74258.16,30052.23,3565.59,3406.29,483.57,4837.99,4351.29,20800.0,20800.0,84075.98,12204.22,0.1131,1,0
57,Female,NC,Masters,Contractor,Married,MarriedJoint,6,93857.5,20902.04,2553.52,433.24,1744.91,3369.21,9635.59,27700.0,27700.0,80613.06,8242.37,0.0703,1,1
32,Female,OH,Masters,Salaried,Married,MarriedJoint,1,41999.5,2050.0,1165.32,1321.64,242.98,2137.2,4400.14,27700.0,27700.0,16014.82,301.78,0.0067,1,0
38,Male,MI,PhD,Salaried,Married,MarriedSeparate,2,181052.29,1497.21,22143.35,9718.84,2328.95,18615.38,4782.3,13850.0,20845.46,180847.39,35203.37,0.172,1,1
38,Male,TX,Masters,Salaried,Divorced,Single,2,66804.34,2170.27,350.3,995.4,1280.31,3262.89,5295.1,13850.0,13850.0,52474.9,4651.98,0.0671,1,0
33,Male,FL,Bachelors,SelfEmployed,Divorced,Single,1,137938.14,15337.02,6230.91,3444.12,2407.6,8133.8,5377.66,13850.0,13850.0,144156.06,27197.45,0.1705,1,0
59,Male,PA,Masters,Salaried,Single,Single,5,174519.7,3473.54,1656.17,1871.13,727.44,9908.11,6741.52,13850.0,13850.0,158299.41,27391.86,0.1525,1,1
58,Male,MI,Bachelors,SelfEmployed,Married,MarriedJoint,5,67923.98,28343.2,2603.27,572.55,75.08,2277.06,6659.92,27700.0,27700.0,63670.46,4715.0,0.0477,1,1
23,Male,TX,Bachelors,Salaried,Single,Single,0,85529.52,7192.81,2447.26,610.27,2131.52,3370.32,2889.18,13850.0,13850.0,81319.58,13197.81,0.1387,1,0
46,Female,NC,HighSchool,SelfEmployed,Married,MarriedJoint,4,53312.67,27447.28,2721.65,5394.49,273.58,2242.48,7531.71,27700.0,27700.0,49781.6,3059.45,0.0366,1,1
39,Female,NY,Bachelors,Salaried,Single,Single,1,40497.29,3384.75,27.11,605.49,379.18,2868.91,4429.15,13850.0,13850.0,28559.15,1807.1,0.0412,1,0
32,Female,TX,HighSchool,Salaried,Married,MarriedJoint,3,41385.06,4666.74,843.98,627.37,349.54,3581.25,6433.18,27700.0,27700.0,14695.78,0.0,0.0,1,0
37,Male,FL,Masters,Salaried,Widowed,Single,1,53765.86,7029.35,5481.02,234.88,739.97,3123.94,4175.18,13850.0,13850.0,50926.24,5111.27,0.0771,1,0
43,Female,TX,HighSchool,SelfEmployed,Married,MarriedJoint,2,59772.8,20728.99,6339.28,943.2,136.31,3472.17,5330.55,27700.0,27700.0,56141.07,6058.54,0.0698,1,1
42,Male,IL,HighSchool,Salaried,Single,HeadOfHousehold,2,65841.85,3723.08,2008.88,1360.52,234.11,1221.52,3663.06,20800.0,20800.0,47773.81,4217.74,0.0589,1,1
48,Male,PA,PhD,SelfEmployed,Divorced,Single,2,93734.24,68622.11,2372.38,1336.84,314.21,2550.14,5387.89,13850.0,13850.0,147878.73,27290.9,0.1657,1,1
49,Female,FL,Masters,Salaried,Single,Single,2,84096.27,3931.68,8245.55,625.28,148.71,2466.02,5828.29,13850.0,13850.0,79423.49,11180.67,0.1161,1,0
24,Female,AZ,Masters,SelfEmployed,Divorced,Single,1,96415.94,25209.05,7133.9,1892.73,1763.82,5926.66,4033.81,13850.0,13850.0,113408.89,19818.13,0.1539,1,0
39,Other,GA,Bachelors,Salaried,Single,Single,2,71193.97,2058.55,447.47,986.88,260.51,2692.82,4182.67,13850.0,13850.0,56849.99,5614.5,0.0762,1,1
38,Female,FL,HighSchool,Salaried,Married,MarriedJoint,2,44782.12,4242.9,4367.75,2954.73,420.12,2530.84,4117.48,27700.0,27700.0,22692.77,903.13,0.0169,1,0
51,Female,AZ,HighSchool,Contractor,Single,Single,2,100328.21,11212.31,2820.11,3813.17,1827.11,4624.26,5523.26,13850.0,13850.0,97510.63,15202.55,0.1329,1,1
18,Female,NY,Masters,Retired,Married,MarriedSeparate,1,33749.62,5016.78,562.3,941.32,125.22,1650.32,4764.67,13850.0,13850.0,23978.7,1257.44,0.032,1,1
62,Female,GA,Masters,Salaried,Married,MarriedJoint,4,104947.13,3763.49,10321.72,1471.55,827.02,3766.64,7058.25,27700.0,27700.0,85332.34,10880.61,0.0914,1,1
41,Male,IL,Bachelors,Salaried,Single,Single,2,51125.5,6591.78,3470.83,286.62,536.33,2044.26,6191.89,13850.0,13850.0,44338.12,2900.57,0.0474,1,0
45,Male,WA,HighSchool,SelfEmployed,Married,MarriedJoint,4,58752.79,3892.81,307.58,1724.27,21.5,2401.91,7530.01,27700.0,27700.0,29253.18,90.38,0.0014,1,0
19,Other,IL,HighSchool,Retired,Widowed,Single,2,22248.34,904.23,1027.14,256.65,389.94,1609.57,5447.58,13850.0,13850.0,7329.71,0.0,0.0,1,1
37,Female,CA,Bachelors,Salaried,Divorced,Single,2,40174.25,1317.68,1837.42,361.02,384.98,3325.4,5676.99,13850.0,13850.0,26479.35,757.52,0.0175,1,1
28,Male,NY,HighSchool,SelfEmployed,Single,Single,2,50615.7,13752.7,4139.35,764.86,160.04,3046.89,4865.97,13850.0,13850.0,51657.75,5072.21,0.074,1,0
53,Male,NY,HighSchool,Salaried,Married,MarriedJoint,3,58237.65,2033.96,655.71,6013.82,968.87,1628.5,6562.9,27700.0,27700.0,28727.32,827.28,0.0136,1,0
35,Male,FL,Bachelors,Salaried,Divorced,Single,1,36479.07,1169.26,2607.23,313.69,435.41,1618.21,4118.56,13850.0,13850.0,24905.56,1368.67,0.034,1,0
39,Male,NC,Bachelors,Salaried,Widowed,HeadOfHousehold,2,57347.88,3436.69,3197.25,1035.52,1271.91,3923.53,5633.53,20800.0,20800.0,40181.82,2401.82,0.0375,1,1
33,Male,NC,Bachelors,SelfEmployed,Divorced,Single,1,49457.45,31736.11,1111.46,871.42,29.32,3679.61,4588.22,13850.0,13850.0,66955.01,8637.6,0.1049,1,1
29,Female,CA,Bachelors,Salaried,Married,MarriedJoint,1,92452.88,1453.12,1893.21,2938.16,318.37,6725.95,4765.68,27700.0,27700.0,66599.2,8559.32,0.0893,1,0
50,Male,CA,HighSchool,SelfEmployed,Divorced,Single,2,93046.73,3051.0,5857.59,1187.51,106.35,2443.32,4674.26,13850.0,13850.0,85105.31,12430.67,0.1219,1,0
29,Male,TX,HighSchool,Salaried,Single,Single,3,27247.95,1601.81,1021.55,764.15,242.19,1426.78,5598.76,13850.0,13850.0,11521.3,0.0,0.0,1,0
43,Male,IL,Bachelors,Salaried,Divorced,Single,2,96660.86,2823.21,5630.25,695.36,611.27,5167.91,5550.23,13850.0,13850.0,88264.32,13125.65,0.1249,1,0
35,Female,OH,HighSchool,Salaried,Married,MarriedJoint,3,55556.58,4394.92,5749.46,1374.44,451.58,4637.95,6030.5,27700.0,27700.0,33500.95,1400.11,0.0213,1,1
46,Male,IL,Masters,Salaried,Single,HeadOfHousehold,3,53621.05,3652.67,1409.17,1228.17,436.49,3916.76,5604.79,20800.0,20800.0,33382.89,785.95,0.0134,1,0
51,Male,MI,HighSchool,Salaried,Single,HeadOfHousehold,3,73629.13,2551.49,3427.62,3348.58,833.09,4721.43,4912.5,20800.0,20800.0,54308.24,4855.31,0.061,1,0
42,Female,PA,Masters,SelfEmployed,Single,Single,2,97755.05,20193.34,10082.75,522.26,1004.2,1982.21,3761.4,13850.0,13850.0,111181.14,18483.47,0.1444,1,1
52,Female,NC,HighSchool,Salaried,Married,MarriedSeparate,4,90604.1,1464.56,683.12,5255.86,299.37,7662.16,4431.84,13850.0,13850.0,72901.78,8145.89,0.0878,1,1
52,Male,AZ,Bachelors,Contractor,Single,HeadOfHousehold,4,45466.15,10170.34,711.03,574.75,146.64,1342.79,6011.41,20800.0,20800.0,29547.52,0.0,0.0,1,1
45,Female,GA,Bachelors,SelfEmployed,Single,Single,2,117946.03,21337.53,8345.52,1045.77,1370.19,7314.77,4784.12,13850.0,13850.0,130779.08,23186.98,0.1571,1,0
43,Male,OH,HighSchool,Salaried,Married,MarriedJoint,6,31172.42,3570.77,2670.05,560.08,629.64,1973.48,6134.77,27700.0,27700.0,713.24,0.0,0.0,1,1
31,Female,MI,Bachelors,Contractor,Married,MarriedJoint,2,44414.2,57520.77,2073.83,719.54,461.36,1474.15,4695.66,27700.0,27700.0,73308.81,9835.44,0.0946,1,0
33,Male,PA,HighSchool,Salaried,Married,MarriedJoint,2,33173.6,1984.13,633.43,2705.96,146.91,2027.81,5262.79,27700.0,27700.0,5091.16,0.0,0.0,1,1
44,Female,AZ,Bachelors,Salaried,Married,MarriedJoint,2,61766.5,3527.25,3026.5,3693.75,371.38,3768.27,6349.56,27700.0,27700.0,37620.25,2094.43,0.0307,1,1
32,Other,GA,Masters,SelfEmployed,Married,MarriedJoint,1,69022.3,9397.63,1091.65,2450.9,136.37,6411.69,4681.4,27700.0,27700.0,50311.58,4976.05,0.0626,1,1
35,Female,WA,Bachelors,Unemployed,Married,MarriedSeparate,2,15800.08,6338.89,1279.27,819.32,188.32,746.6,4607.96,13850.0,13850.0,6568.25,0.0,0.0,1,0
49,Female,PA,Bachelors,Salaried,Married,MarriedJoint,3,82870.01,727.52,6372.47,1742.42,1073.35,4650.97,6865.2,27700.0,27700.0,57770.01,5016.9,0.0558,1,0
52,Male,TX,HighSchool,Salaried,Single,HeadOfHousehold,4,50674.79,14115.99,871.53,716.55,107.83,4846.7,7796.85,20800.0,20800.0,38862.31,1243.48,0.0189,1,1
18,Female,WA,Bachelors,Contractor,Divorced,Single,0,60086.32,12403.41,3533.13,1625.08,418.15,3261.8,4697.0,13850.0,13850.0,62172.86,8385.53,0.1103,1,1
40,Male,TX,Masters,Salaried,Single,HeadOfHousehold,2,41312.67,6494.4,1478.78,275.46,224.89,709.75,3848.95,20800.0,20800.0,25485.84,638.3,0.013,1,0
51,Male,AZ,HighSchool,Contractor,Single,Single,2,49219.09,29585.25,4379.26,1122.2,592.61,3007.73,6030.42,13850.0,13850.0,66333.6,8300.89,0.0998,1,1
36,Female,AZ,HighSchool,Salaried,Divorced,Single,1,36561.4,4251.54,854.93,684.23,534.36,2429.64,4248.87,13850.0,13850.0,26317.86,2138.14,0.0513,1,0
48,Female,FL,HighSchool,Retired,Single,Single,2,17533.75,435.59,67.62,210.75,127.38,375.21,5273.73,13850.0,13850.0,1186.96,0.0,0.0,1,1
47,Female,WA,HighSchool,Salaried,Single,Single,2,54152.72,3125.72,1849.94,1089.02,28.57,2704.93,6090.41,13850.0,13850.0,42278.38,3253.41,0.055,1,0
40,Female,WA,PhD,Unemployed,Married,MarriedJoint,2,32565.11,4890.25,1178.08,1445.89,101.57,1714.68,6681.19,27700.0,27700.0,7933.44,0.0,0.0,1,1
35,Female,FL,HighSchool,SelfEmployed,Single,Single,1,53156.87,27921.44,1393.34,368.73,507.68,4466.42,4201.38,13850.0,13850.0,67121.65,9274.26,0.1125,1,0
27,Female,WA,HighSchool,Retired,Married,MarriedJoint,2,14120.27,4232.68,77.97,877.5,240.28,581.3,6000.86,27700.0,27700.0,0.0,0.0,0.0,1,1
22,Female,GA,HighSchool,Salaried,Single,Single,0,22642.83,3508.92,884.1,163.82,219.85,208.53,2900.99,13850.0,13850.0,13185.85,1362.3,0.0504,1,1
43,Female,NY,HighSchool,Salaried,Single,Single,3,80877.46,1144.65,4051.58,3216.25,1007.05,5146.66,6254.62,13850.0,13850.0,67723.68,7806.71,0.0907,1,1
22,Male,IL,Bachelors,Salaried,Single,Single,2,70412.66,1350.6,3551.71,3116.53,714.24,4815.63,4677.07,13850.0,13850.0,58464.97,5969.79,0.0793,1,1
49,Female,AZ,HighSchool,Contractor,Single,HeadOfHousehold,2,78114.82,21655.13,4962.41,3037.36,219.28,1368.53,6742.96,20800.0,20800.0,80932.35,11512.62,0.1099,1,0
52,Female,GA,HighSchool,Salaried,Single,Single,4,58999.86,5101.08,1376.35,574.69,1219.56,3110.89,5451.55,13850.0,13850.0,45627.29,2145.5,0.0328,1,1
51,Female,GA,HighSchool,Salaried,Married,MarriedJoint,4,42852.27,2593.0,1330.57,2107.11,56.86,2283.7,8049.33,27700.0,27700.0,13075.83,0.0,0.0,1,1
34,Male,NC,Masters,Salaried,Married,MarriedJoint,3,43642.96,6450.58,519.61,2110.83,420.6,2877.73,6134.07,27700.0,27700.0,18413.15,0.0,0.0,1,1
54,Male,NC,Bachelors,SelfEmployed,Single,Single,4,65446.14,10828.76,9037.24,538.45,473.11,3968.33,6544.78,13850.0,13850.0,65462.14,5909.17,0.0693,1,0
18,Male,FL,Masters,SelfEmployed,Single,Single,0,51239.48,25262.13,1628.72,1159.48,650.57,2411.51,5167.1,13850.0,13850.0,64280.33,8849.17,0.1133,1,1
34,Male,WA,HighSchool,Salaried,Single,Single,1,53256.39,1795.23,2190.25,1468.05,286.79,2162.61,4825.09,13850.0,13850.0,41891.87,4007.02,0.07,1,1
18,Female,OH,HighSchool,SelfEmployed,Married,MarriedJoint,4,96162.42,60625.07,992.84,4656.7,120.27,5444.29,5558.08,27700.0,27700.0,124080.33,19979.28,0.1266,1,1
44,Male,AZ,PhD,Salaried,Divorced,Single,3,39937.64,9403.77,4150.54,1213.61,125.88,1850.32,6221.55,13850.0,13850.0,35141.95,997.03,0.0186,1,1
32,Male,OH,HighSchool,Unemployed,Single,Single,1,13910.22,1076.68,383.23,307.39,185.63,38.5,3863.57,13850.0,13850.0,20.13,0.0,0.0,1,0
29,Female,TX,Bachelors,Contractor,Single,Single,2,82818.11,14427.35,3798.42,806.0,748.71,6662.94,5597.68,13850.0,13850.0,84193.88,12230.15,0.121,1,0
21,Male,CA,HighSchool,Salaried,Married,MarriedJoint,1,35379.98,8141.82,42.95,905.15,213.75,3305.64,5079.16,27700.0,27700.0,14364.76,703.77,0.0162,1,1
44,Male,GA,HighSchool,Salaried,Single,Single,2,52550.81,576.95,2262.12,868.4,362.4,2816.32,5895.5,13850.0,13850.0,38539.89,2804.79,0.0506,1,1
39,Female,OH,Bachelors,Salaried,Married,MarriedJoint,2,23067.52,4044.72,2053.26,405.4,477.82,670.26,6232.23,27700.0,27700.0,0.0,0.0,0.0,1,0
31,Female,WA,Bachelors,Contractor,Single,Single,2,73567.76,2248.04,2683.02,46.27,75.74,5202.44,6502.48,13850.0,13850.0,61648.81,6670.24,0.085,1,0
47,Other,WA,Bachelors,Unemployed,Single,HeadOfHousehold,2,16265.23,4900.5,359.13,205.17,175.59,957.42,5518.93,20800.0,20800.0,0.0,0.0,0.0,1,1
33,Female,FL,Bachelors,Salaried,Single,Single,1,75331.59,3323.07,1334.38,345.1,1161.48,5019.65,4031.31,13850.0,13850.0,64639.04,8128.09,0.1016,1,1
47,Other,AZ,Bachelors,Salaried,Married,MarriedJoint,3,37907.27,2739.38,2842.1,887.35,16.93,934.98,7310.98,27700.0,27700.0,11288.75,0.0,0.0,1,1
23,Male,WA,Bachelors,Salaried,Married,MarriedJoint,1,44333.23,2252.61,1310.01,1235.86,26.65,2945.16,3731.05,27700.0,27700.0,18695.85,623.5,0.013,1,0
60,Female,CA,Masters,Salaried,Single,HeadOfHousehold,3,98838.16,3688.79,503.91,1776.36,887.59,6479.39,6508.8,20800.0,20800.0,77730.86,10008.29,0.0971,1,1
62,Female,FL,Bachelors,Retired,Divorced,Single,5,26850.51,2611.34,2540.15,403.68,1213.36,98.41,8787.36,13850.0,13850.0,10652.0,0.0,0.0,1,1
34,Female,GA,HighSchool,Unemployed,Divorced,Single,1,7125.33,403.99,476.33,57.8,36.24,672.91,5173.34,13850.0,13850.0,0.0,0.0,0.0,1,1
57,Male,CA,HighSchool,Salaried,Single,HeadOfHousehold,3,83510.36,714.59,4836.15,3033.21,250.45,3780.65,6832.08,20800.0,20800.0,63761.1,6934.94,0.0779,1,0
34,Male,NY,Bachelors,Salaried,Single,Single,1,107080.43,1956.31,892.82,1024.29,184.39,6817.26,6356.77,13850.0,13850.0,94579.56,15315.0,0.1393,1,0
46,Male,OH,HighSchool,Salaried,Single,Single,4,62631.74,3312.37,1082.1,442.13,793.47,4887.04,6192.87,13850.0,13850.0,47176.21,2486.27,0.0371,1,1
18,Female,AZ,Masters,Salaried,Single,Single,1,39618.01,7313.64,1214.83,1032.83,245.7,3709.73,4597.59,13850.0,13850.0,32796.47,2315.58,0.0481,1,0
32,Female,WA,Masters,SelfEmployed,Single,Single,2,102913.9,1466.82,2998.96,1206.82,1390.45,9696.38,5986.41,13850.0,13850.0,90529.68,13624.03,0.1269,1,0
50,Male,CA,HighSchool,SelfEmployed,Married,MarriedJoint,3,108837.42,28030.92,5136.83,4208.51,229.24,8016.67,7031.32,27700.0,27700.0,109805.17,17353.24,0.1222,1,0
62,Female,MI,Masters,SelfEmployed,Single,Single,3,197170.31,38654.95,8191.55,474.7,904.36,14077.96,5584.87,13850.0,13850.0,225666.81,48645.38,0.1994,1,0
39,Female,TX,HighSchool,Salaried,Single,Single,1,43043.95,4489.96,1647.71,1716.64,1534.48,1085.25,5059.51,13850.0,13850.0,33831.62,3039.79,0.0618,1,0
25,Female,AZ,HighSchool,Salaried,Married,MarriedJoint,3,43701.74,2108.43,700.97,998.5,748.23,1933.72,7816.59,27700.0,27700.0,14311.15,0.0,0.0,1,1
45,Male,GA,PhD,SelfEmployed,Married,MarriedJoint,3,64210.41,10750.25,2172.94,377.45,137.21,4623.46,6876.62,27700.0,27700.0,44933.6,2192.89,0.0284,1,0
24,Female,TX,Masters,SelfEmployed,Single,Single,1,54388.0,17712.85,4325.29,413.31,753.1,2150.68,5456.11,13850.0,13850.0,61076.15,7344.25,0.0961,1,1
29,Female,AZ,Bachelors,SelfEmployed,Married,MarriedJoint,2,43789.11,9416.46,3241.58,511.21,424.16,3455.77,5984.33,27700.0,27700.0,25747.15,669.66,0.0119,1,0
35,Female,CA,Masters,Contractor,Married,MarriedJoint,2,73059.39,15194.49,2332.6,1209.74,710.49,5486.56,5457.35,27700.0,27700.0,59886.48,6282.53,0.0694,1,0
46,Female,TX,HighSchool,Salaried,Single,Single,2,56847.71,4206.24,3303.2,1661.06,100.02,2134.5,4649.46,13850.0,13850.0,47507.15,4159.07,0.0646,1,1
29,Female,CA,Bachelors,Salaried,Married,MarriedJoint,2,31872.37,4940.21,941.72,2109.12,503.48,1387.28,4802.42,27700.0,27700.0,7054.31,0.0,0.0,1,1
35,Male,FL,PhD,Salaried,Married,MarriedJoint,4,83787.85,3766.77,3496.39,8832.28,867.17,6766.64,7435.52,27700.0,27700.0,57351.01,4124.72,0.0453,1,1
43,Female,TX,Masters,SelfEmployed,Married,MarriedJoint,3,66336.09,5222.38,4419.45,2382.23,1343.33,466.21,6227.66,27700.0,27700.0,43777.91,2033.35,0.0268,1,1
49,Male,AZ,Bachelors,Salaried,Married,MarriedJoint,3,102006.36,7710.48,13727.13,1998.28,1270.65,6398.35,5759.04,27700.0,27700.0,91243.96,12981.17,0.1052,1,1
24,Female,PA,Bachelors,Salaried,Single,Single,1,45953.55,223.4,604.11,443.78,187.72,3232.54,3666.38,13850.0,13850.0,31431.06,2151.73,0.046,1,0
35,Female,MI,Masters,Salaried,Single,Single,1,96378.84,5118.59,1055.24,1479.26,3350.44,5319.93,5029.01,13850.0,13850.0,87202.67,13692.09,0.1335,1,0
42,Female,NY,HighSchool,Unemployed,Single,Single,2,11890.2,2704.9,793.83,78.12,119.32,1122.52,5136.34,13850.0,13850.0,0.0,0.0,0.0,1,1
43,Female,NY,Masters,Salaried,Single,Single,3,116944.45,1549.16,4514.62,6216.87,1773.03,3209.28,5412.35,13850.0,13850.0,104658.23,16117.98,0.131,1,0
44,Male,PA,HighSchool,Salaried,Single,Single,2,58683.57,2274.93,4817.22,664.31,17.83,3122.01,6421.93,13850.0,13850.0,48925.72,4471.16,0.068,1,1
44,Male,MI,HighSchool,Salaried,Single,Single,3,33601.61,1293.39,516.1,563.07,174.96,2999.66,4852.41,13850.0,13850.0,17061.1,0.0,0.0,1,1
38,Female,GA,HighSchool,Salaried,Divorced,Single,1,127882.2,1557.93,6503.33,1543.8,1069.82,9688.05,3517.35,13850.0,13850.0,120593.46,21542.43,0.1585,1,0
52,Male,IL,Bachelors,Contractor,Single,Single,2,77379.35,11865.29,5110.27,4982.07,591.65,4968.21,5567.7,13850.0,13850.0,77504.91,10758.58,0.114,1,1
49,Male,TX,HighSchool,Contractor,Single,Single,5,36255.23,19650.17,1403.09,627.78,979.36,2618.15,7355.09,13850.0,13850.0,35958.49,95.02,0.0017,1,1
55,Other,PA,Bachelors,SelfEmployed,Married,MarriedJoint,4,83383.71,21936.65,9334.49,4562.0,1233.96,4697.21,5569.9,27700.0,27700.0,80954.86,9917.57,0.0865,1,1
33,Male,GA,Masters,Salaried,Married,MarriedSeparate,2,43243.21,3929.9,333.75,1201.89,499.69,3137.41,6155.21,13850.0,13850.0,30656.86,1258.82,0.0265,1,0
26,Male,CA,HighSchool,Unemployed,Divorced,Single,0,8331.39,1183.86,613.72,169.43,41.05,628.47,5014.8,13850.0,13850.0,0.0,0.0,0.0,1,0
38,Male,GA,Bachelors,Salaried,Single,Single,1,27128.09,2047.19,4628.19,358.67,954.46,1926.31,5368.01,13850.0,13850.0,18453.47,594.42,0.0176,1,0
42,Female,AZ,Bachelors,SelfEmployed,Married,MarriedJoint,3,46016.23,19255.01,1391.41,2342.73,474.5,2806.1,6882.74,27700.0,27700.0,34462.66,915.52,0.0137,1,0
44,Male,TX,Bachelors,Salaried,Single,Single,3,38246.7,3385.76,951.16,271.87,243.81,1996.38,4219.32,13850.0,13850.0,24233.62,0.0,0.0,1,1
18,Female,TX,Bachelors,Salaried,Single,Single,0,46633.18,2081.37,2571.07,2977.12,789.43,1192.24,2609.81,13850.0,13850.0,37435.62,3672.27,0.0716,1,0
30,Female,IL,Masters,Salaried,Married,MarriedJoint,1,67908.66,2760.21,773.7,4446.28,259.12,3323.31,4704.17,27700.0,27700.0,42242.56,3449.11,0.0483,1,1
31,Male,NC,Bachelors,Salaried,Married,MarriedJoint,1,31590.46,2930.75,388.32,3019.19,165.18,2368.61,4362.11,27700.0,27700.0,5709.52,0.0,0.0,1,1
44,Male,PA,Bachelors,Contractor,Married,MarriedJoint,2,31321.57,38264.47,3510.1,699.59,545.81,2694.05,6871.7,27700.0,27700.0,42396.14,2667.54,0.0365,1,1
25,Male,TX,HighSchool,SelfEmployed,Single,Single,0,54613.15,8664.49,2626.91,2764.63,1311.45,1987.63,5128.79,13850.0,13850.0,52054.54,6759.5,0.1026,1,1
47,Female,NC,Bachelors,Unemployed,Divorced,HeadOfHousehold,2,11592.11,1046.71,162.2,101.46,3.92,601.82,6400.99,20800.0,20800.0,0.0,0.0,0.0,1,1
25,Male,PA,HighSchool,SelfEmployed,Single,Single,0,42270.51,6319.05,1277.14,1719.62,707.92,2324.71,2644.78,13850.0,13850.0,36016.7,4102.0,0.0823,1,1
